"date","health_board","lockdown_status","admission_type","count"
2020-10-14,"Aneurin Bevan University Health Board","Local lockdowns","C19",27
2020-10-14,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",308
2020-10-14,"Aneurin Bevan University Health Board","Local lockdowns","All",335
2020-10-15,"Aneurin Bevan University Health Board","Local lockdowns","C19",20
2020-10-15,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",284
2020-10-15,"Aneurin Bevan University Health Board","Local lockdowns","All",304
2020-10-16,"Aneurin Bevan University Health Board","Local lockdowns","C19",30
2020-10-16,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",265
2020-10-16,"Aneurin Bevan University Health Board","Local lockdowns","All",295
2020-10-17,"Aneurin Bevan University Health Board","Local lockdowns","C19",42
2020-10-17,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",246
2020-10-17,"Aneurin Bevan University Health Board","Local lockdowns","All",288
2020-10-18,"Aneurin Bevan University Health Board","Local lockdowns","C19",24
2020-10-18,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",129
2020-10-18,"Aneurin Bevan University Health Board","Local lockdowns","All",153
2020-10-19,"Aneurin Bevan University Health Board","Local lockdowns","C19",19
2020-10-19,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",131
2020-10-19,"Aneurin Bevan University Health Board","Local lockdowns","All",150
2020-10-20,"Aneurin Bevan University Health Board","Local lockdowns","C19",25
2020-10-20,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",302
2020-10-20,"Aneurin Bevan University Health Board","Local lockdowns","All",327
2020-10-21,"Aneurin Bevan University Health Board","Local lockdowns","C19",15
2020-10-21,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",278
2020-10-21,"Aneurin Bevan University Health Board","Local lockdowns","All",293
2020-10-22,"Aneurin Bevan University Health Board","Local lockdowns","C19",18
2020-10-22,"Aneurin Bevan University Health Board","Local lockdowns","NonC19",252
2020-10-22,"Aneurin Bevan University Health Board","Local lockdowns","All",270
2020-10-23,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",23
2020-10-23,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",266
2020-10-23,"Aneurin Bevan University Health Board","Firebreak lockdown","All",289
2020-10-24,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",29
2020-10-24,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",288
2020-10-24,"Aneurin Bevan University Health Board","Firebreak lockdown","All",317
2020-10-25,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",20
2020-10-25,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",116
2020-10-25,"Aneurin Bevan University Health Board","Firebreak lockdown","All",136
2020-10-26,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",23
2020-10-26,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",99
2020-10-26,"Aneurin Bevan University Health Board","Firebreak lockdown","All",122
2020-10-27,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",27
2020-10-27,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",263
2020-10-27,"Aneurin Bevan University Health Board","Firebreak lockdown","All",290
2020-10-28,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",24
2020-10-28,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",303
2020-10-28,"Aneurin Bevan University Health Board","Firebreak lockdown","All",327
2020-10-29,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",34
2020-10-29,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",257
2020-10-29,"Aneurin Bevan University Health Board","Firebreak lockdown","All",291
2020-10-30,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",28
2020-10-30,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",248
2020-10-30,"Aneurin Bevan University Health Board","Firebreak lockdown","All",276
2020-10-31,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",21
2020-10-31,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",239
2020-10-31,"Aneurin Bevan University Health Board","Firebreak lockdown","All",260
2020-11-01,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",27
2020-11-01,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",99
2020-11-01,"Aneurin Bevan University Health Board","Firebreak lockdown","All",126
2020-11-02,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",29
2020-11-02,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",108
2020-11-02,"Aneurin Bevan University Health Board","Firebreak lockdown","All",137
2020-11-03,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",29
2020-11-03,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",275
2020-11-03,"Aneurin Bevan University Health Board","Firebreak lockdown","All",304
2020-11-04,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",33
2020-11-04,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",234
2020-11-04,"Aneurin Bevan University Health Board","Firebreak lockdown","All",267
2020-11-05,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",22
2020-11-05,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",272
2020-11-05,"Aneurin Bevan University Health Board","Firebreak lockdown","All",294
2020-11-06,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",21
2020-11-06,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",225
2020-11-06,"Aneurin Bevan University Health Board","Firebreak lockdown","All",246
2020-11-07,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",50
2020-11-07,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",213
2020-11-07,"Aneurin Bevan University Health Board","Firebreak lockdown","All",263
2020-11-08,"Aneurin Bevan University Health Board","Firebreak lockdown","C19",20
2020-11-08,"Aneurin Bevan University Health Board","Firebreak lockdown","NonC19",113
2020-11-08,"Aneurin Bevan University Health Board","Firebreak lockdown","All",133
2020-11-09,"Aneurin Bevan University Health Board","Post-firebreak","C19",9
2020-11-09,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",128
2020-11-09,"Aneurin Bevan University Health Board","Post-firebreak","All",137
2020-11-10,"Aneurin Bevan University Health Board","Post-firebreak","C19",23
2020-11-10,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",260
2020-11-10,"Aneurin Bevan University Health Board","Post-firebreak","All",283
2020-11-11,"Aneurin Bevan University Health Board","Post-firebreak","C19",29
2020-11-11,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",214
2020-11-11,"Aneurin Bevan University Health Board","Post-firebreak","All",243
2020-11-12,"Aneurin Bevan University Health Board","Post-firebreak","C19",20
2020-11-12,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",222
2020-11-12,"Aneurin Bevan University Health Board","Post-firebreak","All",242
2020-11-13,"Aneurin Bevan University Health Board","Post-firebreak","C19",17
2020-11-13,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",232
2020-11-13,"Aneurin Bevan University Health Board","Post-firebreak","All",249
2020-11-14,"Aneurin Bevan University Health Board","Post-firebreak","C19",19
2020-11-14,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",228
2020-11-14,"Aneurin Bevan University Health Board","Post-firebreak","All",247
2020-11-15,"Aneurin Bevan University Health Board","Post-firebreak","C19",22
2020-11-15,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",108
2020-11-15,"Aneurin Bevan University Health Board","Post-firebreak","All",130
2020-11-16,"Aneurin Bevan University Health Board","Post-firebreak","C19",17
2020-11-16,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",131
2020-11-16,"Aneurin Bevan University Health Board","Post-firebreak","All",148
2020-11-17,"Aneurin Bevan University Health Board","Post-firebreak","C19",18
2020-11-17,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",246
2020-11-17,"Aneurin Bevan University Health Board","Post-firebreak","All",264
2020-11-18,"Aneurin Bevan University Health Board","Post-firebreak","C19",26
2020-11-18,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",270
2020-11-18,"Aneurin Bevan University Health Board","Post-firebreak","All",296
2020-11-19,"Aneurin Bevan University Health Board","Post-firebreak","C19",19
2020-11-19,"Aneurin Bevan University Health Board","Post-firebreak","NonC19",283
2020-11-19,"Aneurin Bevan University Health Board","Post-firebreak","All",302
2020-04-01,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",28
2020-04-01,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",98
2020-04-01,"Betsi Cadwaladr University Health Board","No local lockdowns","All",126
2020-04-02,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",23
2020-04-02,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",87
2020-04-02,"Betsi Cadwaladr University Health Board","No local lockdowns","All",110
2020-04-03,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",9
2020-04-03,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",82
2020-04-03,"Betsi Cadwaladr University Health Board","No local lockdowns","All",91
2020-04-04,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",30
2020-04-04,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",87
2020-04-04,"Betsi Cadwaladr University Health Board","No local lockdowns","All",117
2020-04-05,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",23
2020-04-05,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",55
2020-04-05,"Betsi Cadwaladr University Health Board","No local lockdowns","All",78
2020-04-06,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",19
2020-04-06,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",82
2020-04-06,"Betsi Cadwaladr University Health Board","No local lockdowns","All",101
2020-04-07,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",28
2020-04-07,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",99
2020-04-07,"Betsi Cadwaladr University Health Board","No local lockdowns","All",127
2020-04-08,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",32
2020-04-08,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",91
2020-04-08,"Betsi Cadwaladr University Health Board","No local lockdowns","All",123
2020-04-09,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",16
2020-04-09,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",96
2020-04-09,"Betsi Cadwaladr University Health Board","No local lockdowns","All",112
2020-04-10,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",16
2020-04-10,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",113
2020-04-10,"Betsi Cadwaladr University Health Board","No local lockdowns","All",129
2020-04-11,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",12
2020-04-11,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",55
2020-04-11,"Betsi Cadwaladr University Health Board","No local lockdowns","All",67
2020-04-12,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",36
2020-04-12,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",51
2020-04-12,"Betsi Cadwaladr University Health Board","No local lockdowns","All",87
2020-04-13,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",24
2020-04-13,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",55
2020-04-13,"Betsi Cadwaladr University Health Board","No local lockdowns","All",79
2020-04-14,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",21
2020-04-14,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",72
2020-04-14,"Betsi Cadwaladr University Health Board","No local lockdowns","All",93
2020-04-15,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",34
2020-04-15,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",74
2020-04-15,"Betsi Cadwaladr University Health Board","No local lockdowns","All",108
2020-04-16,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",22
2020-04-16,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",118
2020-04-16,"Betsi Cadwaladr University Health Board","No local lockdowns","All",140
2020-04-17,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",35
2020-04-17,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",106
2020-04-17,"Betsi Cadwaladr University Health Board","No local lockdowns","All",141
2020-04-18,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",22
2020-04-18,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",88
2020-04-18,"Betsi Cadwaladr University Health Board","No local lockdowns","All",110
2020-04-19,"Betsi Cadwaladr University Health Board","No local lockdowns","C19",18
2020-04-19,"Betsi Cadwaladr University Health Board","No local lockdowns","NonC19",64
